key,loudness,tempo,duration_ms,playlist_uri
11,-3.313,130.433,220427,0
5,-20.149,137.35,161929,1
6,-3.751,173.734,198267,0
2,-9.024,78.923,249544,1
4,-9.865,83.909,320187,1
8,-2.975,167.203,187461,2
1,-4.386,91.057,187794,2
7,-3.908,127.066,210240,0
4,-4.28,105.544,202573,0
7,-2.461,141.09,192878,2
2,-16.89,92.959,315640,1
9,-7.721,101.988,213056,1
10,-7.952,150.253,196613,0
5,-4.674,140.032,204677,2
5,-3.425,112.548,242280,0
0,-10.016,114.95,140312,1
11,-5.379,160.04,215987,2
5,-11.233,73.605,213497,1
9,-4.153,110.018,185587,0
5,-7.942,77.985,181623,1
1,-3.57,86.009,257904,2
5,-2.709,165.096,197995,2
4,-8.719,80.028,204772,1
9,-7.48,169.873,212733,0
11,-4.682,82.305,247267,0
7,-5.477,107.849,293960,0
2,-4.103,96.95,311107,0
4,-10.91,89.002,194157,1
7,-9.881,94.02,183199,1
2,-14.757,105.033,190125,1
4,-6.26,114.623,200307,0
4,-4.649,82.952,232800,0
9,-5.11,158.009,219827,0
11,-7.227,173.372,266773,0
5,-5.541,159.824,171133,2
9,-3.427,179.722,186480,0
9,-13.419,145.039,211845,1
1,-11.971,90.001,127000,1
11,-5.607,101.968,321040,0
0,-10.333,79.991,324500,1
7,-3.001,98.122,208693,0
9,-5.817,142.011,341986,2
1,-5.405,117.005,154099,2
11,-3.486,106.031,208107,0
7,-4.784,162.011,229093,0
3,-5.063,186.253,190573,0
7,-7.038,122.009,253373,1
11,-6.547,110.0,227240,0
2,-4.722,174.952,177600,2
5,-5.703,167.719,263440,0
0,-12.83,135.975,205544,1
7,-13.85,126.085,245027,1
3,-6.567,105.195,216800,0
4,-3.881,182.99,231533,0
11,-5.708,99.009,233933,0
2,-3.126,181.04,182827,0
2,-3.621,112.886,176307,0
4,-6.44,100.008,213107,0
4,-8.698,116.026,162587,0
1,-7.13,86.006,185816,1
4,-3.188,94.612,235893,0
1,-2.42,186.081,174320,0
8,-4.542,143.519,206587,0
