key,loudness,tempo,duration_ms,playlist_uri
2,-3.96,153.04,322229,0
2,-4.046,128.019,304840,0
2,-9.081,107.978,172875,0
0,-15.595,119.513,367000,1
0,-9.935,116.74,242107,1
0,-7.045,107.938,277040,1
2,-6.112,100.0,189467,0
0,-3.453,119.99,246493,0
5,-3.838,179.868,217446,0
7,-5.981,125.061,268507,1
2,-5.984,106.011,217201,0
9,-9.036,78.217,273733,1
9,-6.889,120.826,217200,1
0,-7.24,139.993,203147,0
4,-7.059,147.448,289800,1
7,-7.588,120.179,320667,1
5,-7.474,149.505,230961,0
7,-6.852,124.986,204640,1
0,-5.102,121.986,207403,0
9,-9.079,134.303,271000,1
10,-6.023,178.032,211295,0
5,-3.539,110.02,209160,0
2,-7.273,110.444,222091,0
0,-11.893,81.548,231333,1
2,-2.741,120.032,199693,0
5,-7.224,146.277,309600,0
0,-3.729,125.014,234653,0
5,-5.898,77.987,244507,0
0,-6.665,154.909,213445,0
0,-13.154,116.122,160333,1
2,-6.626,93.988,230853,0
0,-9.506,110.565,307307,1
4,-10.48,107.877,208893,1
2,-4.814,126.03,239894,0
